OID;SKU;Quantity
74148044966341;X2F00RX-ZX;4
74148045002221;GG9587U;1
74148045002221;GGC101U;1
74148045002221;GGG240U;1
74148045002221;W3M14EX-ZX;1
74148045002221;X9X62RX-ZX;1
74148045098231;P4F93RX-ZX;1
74148045110111;507782-K21;4
74148045110111;803860-K21;1
74148045110111;830572-K21;1
74148045110111;F8C55UU;1
74148045110111;GGG302K;1
74148045110111;GGG934U;1
74148045110111;K7X27UX;1
74148045110111;Q3Q19RA;1
74148045110111;X0E92RX-ZX;1
74148045110111;X3K10RX;1
74148045110111;X7V62RX-ZX;1
74148045110111;X9X08RX;1
74148045344121;M9U08U;1
74148045344231;P1G41RX-ZXU;1
74148045344232;M4R64RX-ZX;1
74148045350111;470065-822;1
74148045350111;M9U09U;1
74148045350111;X0F00RX-ZX;1
74148045350111;X0P09RA-ZX;2
74148045350111;X3M78UU;4
74148045542241;GGG304U;1
74148047024111;GG319K;1
74148047024111;GG369U;1
74148047024111;GG377U;1
74148047024111;GG9448U;1
74148047024111;GG9794U;1
74148047024111;GGC104U;1
74148047024111;GGF844U;1
74148047024111;GGG303U;1
74148047024111;GGH327U;1
74148047024111;N0P75RX-ZX;1
74148047024111;UGG820U;1
74148047024111;W3P92RX;1
74148047024111;X0Q12RA-ZX;1
74148047024112;X3X16UW-ZX;1
74148047276121;X6Q40EX-ZX;1
74148047294131;500922-421;1
74148047378111;K0Q34UU;1
74148047846241;GGG315K;2
74148047918251;492334-K21;1
74148047918251;666160-K21;1
74148047918251;778457-K21;4
74148047918251;GGH237U;1
74148047918251;Q8K56RX-ZX;1
74148047918251;V8L66RX-ZX;1
74148047948111;443529-K21;1
74148047948111;765821-421;1
74148047948111;7P53U4;1
74148047948111;GGE057U;1
74148047948111;GGG305U;3
74148047948111;GGG306C;1
74148047948111;P5K00EX;1
74148047948111;V1C37RX-ZX;1
74148047948111;V1C40RX-ZX;1
74148047948111;X0F12RX-ZX;1
74148047948111;X4R68RX;1
74148047948221;GG332U;1
74148048266241;W8P00RX-ZX;3
74148048290111;GG9728U;1
74148048410221;633405-421;1
74148048482231;UW575K;2
74148048662111;668815-421;1
74148048662111;777424-K21;1
74148048662111;C9F26UU;3
74148048662111;GG9311U;1
74148048662111;GG9776U;1
74148048662111;GGE094U;1
74148048662111;N001RX-ZX;1
74148048662111;V8L64RX-ZX;1
74148048662111;X0N05UU;1
74148048662111;X5C46RX-ZX;4
74148048662111;X7V56RX-ZX;1
74148049292221;X0F06RX;1
74148049328231;GGE047U;1
74148049412241;678237-041;1
74148049568111;X7W00RX-ZX;3
74148049646111;677278-421;1
74148050456121;GGG896U;1
74148050552131;717170-421;1
74148050552132;X6Q53EX-ZX;1
74148050696111;GGG296U;1
74148050942111;W5U00UW-ZX;3
74148051176111;X7W12EX-ZX;3
74148051176112;752686-K21;1
74148051230221;GGG299U;1
74148051230221;L2S55RX-ZX;1
74148051230221;V1U81RX-ZX;1
74148051230221;X2F50RX-ZX;1
74148051236241;GG9663U;1
74148051236241;GGC103K;1
74148051236241;GGL258U;1
74148051236241;N0P81RX;1
74148051236241;P1G42RX-ZXU;1
74148051236241;X3W47UW-ZX;1
74148051416231;GG372U;2
74148051488111;642106-421;3
74148051488111;P1K48RX-ZX;1
74148051488111;P4Q50UW-ZX;1
74148051488111;P9H90U;1
74148051488111;V200UW-ZX;1
74148051488111;V7Q81RX-ZX;1
74148051488111;V8L72RX-ZX;1
74148051488111;W7U90RX-ZX;2
74148051488111;X8R81UW-ZX;3
74148051506221;X7V54RX-ZX;1
74148051506222;774435-425;1
74148051506222;EF224UX;1
74148051506222;G1X73RX-ZX;1
74148051506222;GG378U;1
74148051506222;GG9826U;1
74148051506222;GGE005U;1
74148051506222;GGG307U;1
74148051506222;N8P75RX-ZX;1
74148051506222;V7Q81RX-ZXU;1
74148051506222;X3GG17RX-ZX;2
74148051506341;666159-K21;1
74148051506341;733739-421;3
74148051506341;838502-421;1
74148051506341;F3GG72UX;1
74148051506341;F6S74RX-ZX;4
74148051506341;GG9C13RX-ZX;3
74148051506341;Q8K64RX-ZX;1
74148051506341;X5E36UW-ZX;1
74148051632351;X6Q59RX;1
74148051692331;GG9868U;4
74148051980111;GG9834U;1
74148052076121;W8Q67RX-ZX;1
74148052376111;X7V58EX-ZX;1
74148053006111;818209-K21;1
74148053180121;GGG913U;1
74148053702221;642120-421;1
74148053702221;GGG894U;1
74148053702221;P6S26UW;1
74148053702221;Q8K67RA-ZX;4
74148053702221;X3M88UU;2
74148053702221;X9S94RX;2
74148053702221;X9X14EX-ZX;2
74148053810231;GG9639U;1
74148053936111;727030-K21;1
74148054488111;V2H43RX-ZX;1
74148054542121;N1W94U;1
74148054542122;500041-K21;1
74148054542122;GG9263U;1
74148054542122;M4R70RX-ZX;3
74148054542122;N9R55RX-ZX;1
74148054542122;P5R65RA-ZX;1
74148054542122;P5U08RX-ZX;1
74148054542122;X0F03RX-ZX;1
74148054542122;X0L81RX-ZX;1
74148054542122;X4K63EX-ZX;4
74148054542122;X7H69RX-ZX;3
74148054542122;X9K74RX-ZX;1
74148055442121;GG334U;4
74148055442241;X5K63RX-ZX;3
74148055448131;GGC104K;1
74148055562251;837829-421;1
74148055562251;X6X39RA-ZX;4
74148055562251;X8R83UW-ZX;1
74148055598111;GG9G67UU;1
74148055874111;X0P11RA-ZX;1
74148056060221;X4GG52EX-ZXU;1
74148056444111;M4R47RX-ZX;2
74148056444112;C0H18U;1
74148056870221;668813-421;3
74148057110111;642105-421;1
74148057146231;W8Q53RX-ZX;1
74148057572241;668357-K21;1
74148057572241;C427UU;1
74148057572241;P0U60RX-ZX;1
74148057572241;Q8K66RX-ZX;1
74148057572241;X9X09RX-ZX;1
74148057572242;P2GG43RX-ZX;1
74148057704121;603251-K21;1
74148057818111;V2F27RX;1
74148057890231;M1P04UX;4
74148058184111;W109RX-ZX;1
74148058232221;GG9824U;1
74148058286121;X3K11RX-ZX;1
74148058580111;X1F48RX-ZX;1
74148058580112;M9K18RX-ZXU;1
74148059036151;492336-K21;3
74148059252141;M9K17EX;1
74148059354131;490932-421;4
74148059366111;668666-421;2
74148059366111;EM886UX;4
74148059366111;GG9C04EX-ZX;1
74148059366111;M5V07RX-ZX;1
74148059366111;P3GG44RX;1
74148059366111;W3L13UU;1
74148059366111;X3GG11EX-ZX;2
74148059366111;X4K60EX-ZXK;1
74148059426231;778452-K21;1
74148059426231;GG2V34RX-ZX;1
74148059426231;Q8K46RX-ZX;1
74148059426231;Q8K68RX-ZX;1
74148059426231;Q8R13RX-ZX;1
74148059426231;W8Q51RX-ZX;1
74148059426231;X0N83RA-ZX;1
74148059426231;X9E28UW-ZX;1
74148059576221;X0N79RA-ZX;4
74148059684341;UM445U;1
74148059684342;GG9661U;1
74148059708351;470065-654;1
74148059708351;830701-425;1
74148059708351;L4P52U;1
74148059708351;M4R67RX-ZX;1
74148059708351;M9S89RX;1
74148059708351;P1G36EX-ZXU;1
74148059708351;Q3Q46RA-ZX;1
74148059708351;V8R31RX-ZX;1
74148059708351;X0N78RA-ZX;1
74148059708351;X3GG19RX-ZX;4
74148059708351;X9X55RX-ZXU;1
74148059708352;X6Q50EX-ZX;1
74148059774111;C9V75UX;2
74148059774111;W4U89RX-ZX;1
74148059774111;X9X61EX-ZX;1
74148060110111;X7W02RX-ZX;1
74148060452121;Q3Q42EX-ZX;1
74148060452121;Q4C11UW-ZX;1
74148060590251;579240-421;1
74148060590251;675420-421;4
74148060590251;860104-425;1
74148060590251;GG9979U;4
74148060590251;GGC691U;1
74148060590251;GGG939U;1
74148060590251;GS917UX;1
74148060590251;M3G77U;1
74148060590251;M9U10U;1
74148060590251;X3GG14EX-ZX;1
74148060626231;P4N86EX-ZXU;1
74148060626232;X6Q43EX-ZX;1
74148060626241;X0E96RX-ZX;2
74148060758111;724082-K21;1
74148060806121;Q8K51RX-ZX;2
74148060872111;704558-421;1
74148060950131;646675-421;2
74148061106241;823562-K21;1
74148061106241;GG2V34RX-ZXU;1
74148061106241;GG9983U;1
74148061106241;N3X46UW-ZX;1
74148061106241;Q8K45RX-ZX;1
74148061106241;W7Q19RX-ZX;1
74148061106241;X3GG15RX-ZX;1
74148061106241;X9K80RX-ZX;1
74148061178231;GG9823U;1
74148061400221;642137-421;1
74148061400221;668668-421;1
74148061400221;GG320K;1
74148061400221;Q6X14RX-ZX;1
74148061400221;Q7W37RX-ZX;1
74148061400221;Q8K47RX-ZX;1
74148061400221;ZX377U;1
74148061514111;686134-425;1
74148061838111;GG9146U;1
74148062294111;GGG924U;2
74148062294112;GG9783U;1
74148062336121;X6Q45EX-ZX;1
74148062390341;X3U10UW-ZX;2
74148062390342;777160-421;1
74148062444231;733738-421;1
74148062444231;768345-425;1
74148062444231;C9V73UX;3
74148062444231;GG311U;1
74148062444231;GG9C18RX-ZX;1
74148062444231;GGC772U;1
74148062444231;GGG542U;1
74148062444231;K7C09U4;1
74148062444231;M0K20RX-ZX;4
74148062444231;Q4U10RX-ZX;1
74148062444231;Q5W04UW-ZX;1
74148062444231;U1X76UU;1
74148062444231;X6Q54RX;1
74148062468351;F7U17RX-ZX;1
74148062654251;GGG937U;4
74148062654251;M2G21U;1
74148062654251;P4Q51UW-ZX;4
74148062654251;P4Q52UW-ZX;1
74148062654251;Q7X52RX-ZX;1
74148062654251;W2V95RX-ZX;4
74148062654251;X0F11RX-ZX;1
74148062654251;X3K09RX;1
74148062654251;X3M70UU;1
74148062654251;X6Q44EX-ZX;1
74148062654251;X9E25UW-ZX;1
74148062678241;GGE045U;1
74148062774231;Q0X58RX-ZX;1
74148062774231;Q5K31RX-ZX;1
74148062774231;Q8R21RA-ZX;1
74148062834121;Q0Q04RX-ZX;2
74148062930111;X6R48RX-ZX;1
74148063056121;GG9821U;3
74148063098131;X0N81RA-ZX;4
74148063296111;727031-K21;1
74148063656111;X0P28RA-ZX;1
74148063842111;491335-421;3
74148063842111;K7M13UU;1
74148063842111;KL541K;1
74148063842111;P2Q63RA-ZX;1
74148063842111;U1W80UU;1
74148063842111;V7R41RX;1
74148063842111;V8L71RX-ZX;3
74148063842111;W7U91RX-ZX;1
74148063842111;X0N85RA-ZX;3
74148063842111;X6R25RA-ZX;1
74148063842111;X7W16RX-ZX;4
74148063962231;N6Q58RX-ZX;4
74148064130221;Q6F43RX-ZX;1
74148064220111;X0F02RX-ZX;1
74148064802241;755263-K21;1
74148065042231;GG9145U;2
74148065066121;X7W12RX-ZX;1
74148065108111;X0F07RX-ZX;1
74148065312241;UE459K;3
74148065324251;Q5X51RX-ZX;1
74148065378121;X7W01RX-ZX;1
74148065408131;Q0X51RX-ZX;1
74148065552231;GG9C11EX-ZX;1
74148065564111;788096-425;1
74148065564111;Q7W46RX-ZX;3
74148065564111;Q8K41RX-ZX;2
74148065792121;784105-425;1
74148065792121;824379-421;1
74148065792121;M4R78RX-ZX;2
74148065792121;N3X45UW-ZX;1
74148065792121;Q5W06UW-ZX;1
74148065792121;V219UW-ZX;1
74148065792121;V8L73RX-ZX;4
74148065792121;X0P10RA-ZX;3
74148065792121;X3W51UW-ZX;1
74148065792121;X7F67RX-ZX;1
74148065792121;X7V51EX-ZX;1
74148065792121;X7W10RX-ZX;1
74148066410341;573090-421;1
74148066452231;583967-421;1
74148066452231;642119-421;1
74148066452231;GG8474U;1
74148066452231;GGC101K;1
74148066452231;GGG301U;1
74148066452231;LL543UU;1
74148066452231;P4X48RX-ZX;1
74148066452231;X3GG07RX-ZX;1
74148066452231;X3GG08RX-ZX;3
74148066452231;X3K75RA-ZX;3
74148066452231;X3K76RA-ZX;4
74148066452231;X9X14RX-ZX;1
74148066452232;648255-421;1
74148066482111;703930-421;1
74148066488451;GG869U;2
74148066518221;823559-K21;1
74148066566231;838503-421;1
74148066818111;W4Q15EX-ZX;1
74148066818112;641458-425;1
74148066818112;P2U80RX-ZX;1
74148066818112;QR480K;1
74148066818112;V7Q63RX-ZX;1
74148066818112;X4K32RX-ZX;1
74148066860121;X7W17RX-ZX;1
74148066938121;X7V63RX-ZX;1
74148067052111;658247-K21;1
74148067190131;X7V60RX-ZX;4
74148067322111;GG9775U;1
74148067550121;VM617U4;1
74148067658311;GG9019K;2
74148067730321;K1U77U4;3
74148067784561;X7W15RX-ZX;10
74148067820111;492335-K21;1
74148067820111;646902-421;1
74148067820111;GGC106U;1
74148067820111;L2X06RX-ZX;11
74148067820111;M5V03RX-ZX;13
74148067820111;M5V05RX-ZX;12
74148067820111;UM447U;2
74148067820111;X2F51RX-ZX;1
74148067820111;X3K57RX-ZX;1
74148067820111;X4R73RX;1
74148067820111;X7W00EX-ZX;1
74148067820111;X9X34RX-ZXU;1
74148067826221;V1K10RX-ZX;1
74148067844451;GG9279U;5
74148067844451;GGG726U;9
74148067844451;M1F41UU;2
74148067844451;N3C09UU;2
74148067844451;Q8K49RX-ZX;2
74148067844451;X3U87UU;2
74148067844451;X7V61RX-ZX;2
74148067904431;GGH178U;2
74148067934441;752687-K21;2
74148067934441;GG9779U;2
74148067934441;GGH016U;2
74148067934441;GGH017U;2
74148067934441;Q5K36RX-ZX;2
74148067934441;V2C98UW-ZX;2
74148067934441;X4H60RX-ZX;5
74148067934441;X9X20RX-ZX;2
74148068036111;N6Q25RX-ZX;4
74148068060231;X9X46RX-ZXU;1
74148068078351;Q8K54RX-ZX;1
74148068150221;GG9800U;1
74148068222241;589152-421;1
74148068222241;C6Q18U4;9
74148068222241;GGG898U;1
74148068222241;GGH018U;3
74148068222241;P1E43RX-ZX;5
74148068222241;V0Q78RX-ZX;12
74148068222241;W4M90RX-ZX;1
74148068222241;W4N13RX-ZX;1
74148068222241;W8P11RX-ZX;6
74148068222241;X4K78EX-ZX;13
74148068222241;X6Q47EX-ZX;2
74148068222241;X9X43RX-ZX;1
74148068414121;V8L65RX-ZX;1
74148068486141;X4GG23RX-ZX;12
74148068486142;X7V62EX-ZX;3
74148068558111;V8L70RX-ZX;8
74148068696251;Q8K53RX-ZX;1
74148068858111;GG9856U;3
74148068858111;GG986K;1
74148068858111;P6S27UW-ZX;1
74148068858111;P6S29UW;1
74148068858111;Q3K07RX-ZX;4
74148068858111;W4U88RX-ZX;1
74148068858111;X3K12RX-ZX;1
74148069110121;V1C39RX-ZX;1
74148069110122;Q8K58RX-ZX;1
74148069218261;733644-425;1
74148069218261;GG9C12EX-ZXU;7
74148069218261;M6U35UW-ZX;6
74148069218261;N9R63RX-ZX;4
74148069218261;P2GG59RA-ZX;1
74148069218261;W0X08RX-ZX;1
74148069218261;W4P96UW-ZX;1
74148069218261;W4U51RX-ZX;13
74148069218261;W4X32RX-ZX;4
74148069218261;W7Q21RX-ZX;3
74148069218261;X4R74RX;4
74148069218261;X7V64RX-ZX;1
74148069218262;646900-421;1
74148069218262;860103-425;1
74148069218262;GG330U;1
74148069218262;GGG336U;1
74148069218262;GGH179U;3
74148069218262;N2G74U;1
74148069218262;P5R38RA;1
74148069218262;Q8K44RX-ZX;2
74148069218262;W2V80RX-ZX;3
74148069218262;W4U87RX-ZX;1
74148069218262;X0F13RX-ZX;3
74148069218262;X7N25UW-ZX;2
74148069218262;XW476U4;1
74148069224241;X6N53RX-ZXU;1
74148069284251;M4R75RX-ZX;1
74148069350111;X0E94RX-ZX;1
74148069392131;G1X61RX-ZXK;4
74148069392131;GGG219U;1
74148069392131;L4P51U;13
74148069392131;V8L63RX-ZX;1
74148069392131;X1K73RX-ZX;4
74148069392131;X7U87UW-ZX;15
74148069392131;X7V52RX-ZX;1
74148069392131;X7V61EX-ZX;1
74148069392131;X9K60UW-ZX;8
74148070184131;W8U29RX-ZX;1
74148070184131;X0P07RA-ZX;1
74148070184131;X3K59RX-ZX;1
74148070184132;704559-421;1
74148070184133;724085-K21;1
74148070256241;GG333U;10
74148070256242;GG7Q74UU;1
74148070256242;GG9982U;1
74148070256242;X0N80RA-ZX;5
74148070256242;X0N82RA-ZX;2
74148070256242;X3M86UU;3
74148070256242;X9X40RX-ZX;1
74148070256242;X9X43EX-ZX;4
74148070364111;646904-421;4
74148070364111;666161-K21;1
74148070364111;687567-425;9
74148070364111;X4P56UW-ZX;2
74148070388121;677198-421;1
74148070388121;Q3K22EX-ZX;3
74148070394361;M1N99UX;1
74148070394362;765819-421;1
74148070394363;GG9792U;1
74148070490251;M9S56RX-ZX;6
74148070490252;GG998U;15
74148070490253;838123-425;1
74148070646111;W6Q01RX-ZX;1
74148070646111;X2F52RX-ZX;11
74148070646111;X5E38UW-ZX;1
74148070646111;X9Q81RX-ZX;1
74148070646111;X9X09EX-ZX;1
74148071066111;X7V65RX-ZX;1
74148071090131;835847-425;5
74148071228121;X3GG10EX-ZX;1
74148071636111;835264-421;3
74148071720131;M246U4;1
74148071762141;GG9470U;1
74148071762141;GGE090U;1
74148071762141;GGL261U;3
74148071762141;M1P00UU;1
74148071762141;Q8K50RX-ZX;1
74148071816121;X4R07RX-ZXU;4
74148072422241;752688-K21;1
74148072422241;GG9588U;1
74148072446111;K7X30UX;3
74148072530131;518867-K21;3
74148072530131;EH946U;1
74148072530131;GG7Q66US;1
74148072530131;GGG237U;9
74148072530131;QW937U;4
74148072530131;X0E93RX-ZX;1
74148072530131;X0F09RX-ZX;1
74148072530131;X6Q54EX-ZX;1
74148072770111;GG9984U;1
74148072878221;Q3K22RX-ZX;9
74148073022231;X4GG10RX-ZX;1
74148073034251;Q3K26EX-ZX;11
74148073130441;778456-K21;1
74148073184221;724086-K21;1
74148073208451;783363-425;4
74148073232111;X4K81EX-ZX;1
74148073232112;487502-421;1
74148073232112;642107-421;1
74148073232112;666163-K21;1
74148073232112;755262-K21;1
74148073232112;GG304U;1
74148073232112;P4GG64RX-ZX;1
74148073232112;V1N29UW-ZX;4
74148073232112;W4N38RX-ZX;4
74148073232112;X9X77EX-ZX;5
74148073232113;M6F38UU;1
74148073340231;K7X26UX;1
74148073340232;666158-K21;8
74148073340232;838124-425;3
74148073340232;C8R07U;1
74148073340232;GG9836U;1
74148073340232;GGF427U;1
74148073340232;GGG238U;1
74148073340232;GGG510U;1
74148073340232;P3Q95RX-ZX;1
74148073340232;P9K70U;1
74148073340232;Q3Q34EX-ZX;6
74148073340232;W1E47RX-ZX;1
74148073340232;W9X88RX-ZX;2
74148073340233;P5S80RA-ZX;1
74148073544221;788095-425;6
74148073544221;GG9473U;1
74148073544221;GGG315U;3
74148073544221;W8P04RX-ZX;11
74148073556111;W4M78RX-ZX;1
74148074018111;727028-K21;1
74148074234111;668667-421;2
74148074360121;GGL001U;2
74148074600111;GGG239U;4
74148074648131;GGE092U;1
74148074708121;GGG225K;1
74148074948111;646905-421;2
74148075050241;X6R24RA-ZX;4
74148075134221;L4K32UW-ZX;1
74148075614111;M4R63RX-ZX;1
74148075614112;L4P53U;13
74148075746241;7P94U4;1
74148075746241;GG3G07U4;1
74148075746241;GG9855U;8
74148075746241;X9K58UW-ZX;2
74148075776221;P5X65RX-ZX;1
74148075872231;GG9853U;16
74148075890351;X0F14RX-ZX;1
74148075956231;K5M13UU;3
74148075974251;778454-K21;1
74148075974251;783361-425;12
74148075974251;E9Q82U4;1
74148075974251;GG318U;1
74148075974251;GG9791U;4
74148075974251;GGG307C;1
74148075974251;GGG920U;1
74148075974251;GGG921U;5
74148075974251;GGG938U;1
74148075974251;M1N98UX;1
74148075974251;Q3Q24EX-ZX;5
74148075974251;X7F58RX-ZX;1
74148075974251;X7N76UW-ZX;2
74148075974252;X2F03RX-ZX;4
74148076022241;P5S01RX-ZX;1
74148076094111;818208-K21;4
74148076094111;GGL002U;1
74148076094111;W3M13EX-ZX;11
74148076124121;V7R49RX;1
74148076124122;X4K31RX-ZX;1
74148076124123;X993UW-ZX;3
74148076340261;M1P02UU;1
74148076388111;X9K78RX-ZX;1
74148076418221;Q5X66RX-ZX;1
74148076460251;L5N91UU;4
74148076514241;X0N77RA-ZX;17
74148076604231;P1C50RX-ZX;1
74148077108121;GG9449U;2
74148077174341;GG9638U;1
74148077324111;GG9575U;7
74148077324111;V0X53RX-ZX;11
74148077324111;V5GG61UU;1
74148077324111;X3X18UW-ZX;1
74148077354131;N9C43UU;1
74148077354132;727026-K21;1
74148077354132;755260-K21;1
74148077354132;769504-K21;1
74148077354132;GG2W50U4;1
74148077354132;GG9627U;3
74148077354132;GGE008U;4
74148077354132;GGE073U;1
74148077354132;GGG306K;1
74148077354132;Q6X42RX-ZX;1
74148077354132;UW576U;1
74148077354132;V2F34RX-ZX;4
74148077354132;W1E48RX-ZX;1
74148077354132;X6Q29RA-ZX;1
74148077354132;X9X36RX-ZX;6
74148077354132;X9X62EX-ZX;1
74148077576111;Q5W05UW-ZX;1
74148077792111;724083-K21;2
74148077834261;Q4U11RX-ZX;8
74148077912241;X9K79RX-ZX;1
74148077918221;X7V52EX-ZX;1
74148077960231;X9K82RX-ZX;2
74148078116221;GG336U;1
74148078116222;Q156RX-ZX;1
74148078116223;N0P91RX-ZX;1
74148078134231;GG9265U;1
74148078326111;X2F49RX-ZX;1
74148078524231;470065-652;1
74148078524231;710723-421;1
74148078524231;778453-K21;1
74148078524231;7Q14U4;1
74148078524231;GG9472U;5
74148078524231;GG9586U;1
74148078524231;GG9822U;1
74148078524231;N9P95UU-ZX;9
74148078524231;Q8K57RX-ZX;1
74148078524231;W4U90RX-ZX;3
74148078524232;X9X77RX-ZX;4
74148078524233;X3N97RX-ZX;1
74148078542221;X9X46RX-ZX;1
74148078596341;W6Q09RX-ZX;1
74148078698111;P6S30UW;1
74148078920111;GG9727U;9
74148079004121;X3GG02EX-ZX;1
74148079076231;W8Q42RX-ZX;1
74148079088241;X6P65RX-ZX;1
74148079172331;GG9C14RX-ZX;1
74148079172331;GGG221U;1
74148079172331;GGG222U;3
74148079172331;GGG223U;12
74148079172331;GGG236U;1
74148079172331;P3U14RX-ZX;1
74148079172331;P4P60RX-ZX;2
74148079172331;Q4U96RX-ZX;1
74148079172331;W4M19RX-ZX;1
74148079172331;X0P14RA-ZX;1
74148079172331;X2F05RX-ZX;4
74148079172331;X9K85RX-ZX;1
74148079172331;X9K86RX-ZX;12
74148079292111;C8R08U;1
74148079292111;GG8772K;1
74148079292111;GGH019U;1
74148079292111;L5N90UU;9
74148079292111;P5X65RX-ZXU;1
74148079292111;Q3Q27EX-ZX;1
74148079382221;769506-K21;10
74148079382221;GG9086U;1
74148079382221;GGC105K;1
74148079382221;GGC105U;1
74148079382221;GGF845U;18
74148079382221;GGG302U;1
74148079382221;Q8K60RX-ZX;1
74148079382221;Q8K62RX-ZX;8
74148079382221;W7X58RX-ZX;8
74148079382221;X4K77EX-ZX;3
74148079382221;X4R70EX-ZXU;1
74148079382221;X7N25UW-ZXU;1
74148079382221;X7W11RX-ZX;2
74148079382221;X9K84RX-ZX;1
74148079898121;GGC099K;1
74148079898121;GGE069U;3
74148079898121;GGG349U;1
74148079898121;GGG914U;1
74148079898121;GGL095U;2
74148079898121;GGL254U;1
74148079898121;M2GG79UX;1
74148079898121;M2P37RX-ZX;1
74148079898121;P0K31RX;1
74148079898121;X0N87RA-ZX;6
74148079898121;X7N23UW-ZX;1
74148079982231;830893-421;1
74148080216111;X3W49UW-ZX;3
74148080264241;769505-K21;1
74148080282131;K7X32UU;1
74148080516121;GGE072U;3
74148080588111;W4M72RX-ZX;4
74148080642351;X9X22RX-ZX;1
74148080654241;GG9625U;1
74148080654241;M1N96UU;1
74148080654241;UGG822K;2
74148080654241;X4K29RX-ZX;1
74148080654241;X9K73RX-ZX;1
74148080654242;GG9801U;10
74148080654243;X6Q48EX-ZX;1
74148080726361;X5X49RX-ZX;1
74148080816111;783362-425;1
74148080870121;470065-650;1
74148080870121;668665-421;6
74148080870121;784104-425;9
74148080870121;E5P95UX;1
74148080870121;GGG300K;1
74148080870121;M4R72RX-ZX;4
74148080870121;X9X18EX-ZX;1
74148080954231;GG9624U;1
74148080990241;W4Q18RX-ZX;6
74148081086231;GG9147U;5
74148081296111;Q5X52RX-ZX;1
74148081296121;L2X02RX-ZX;1
74148081296122;M2GG71UX;10
74148081746361;GG9539U;1
74148081746361;GG9573U;8
74148081746361;GG9772U;2
74148081746361;GGG708K;1
74148081746361;GGL253U;1
74148081764221;9E49UU;15
74148081764221;GG314U;8
74148081764221;GG316U;1
74148081764221;GG327U;2
74148081764221;GGG302U2;1
74148081764221;GGH328U;1
74148081764221;GGL259U;7
74148081764221;L4P54U;1
74148081764221;Q6W72RX-ZX;1
74148081764221;UQ233K;10
74148081764221;W4U54RX-ZXU;1
74148081764221;X0F01RX-ZX;3
74148081764221;X0Q29RA-ZX;1
74148081764221;X7V51RX-ZX;15
74148081794341;GGG225U;1
74148081962111;X9X61RX-ZX;5
74148082070221;N8P76RX;2
74148082076341;490432-421;1
74148082076341;658250-K21;4
74148082076341;778455-K21;1
74148082076341;7R00UX;9
74148082076341;GG9310U;1
74148082076341;GGC103U;1
74148082076341;GGG305K;4
74148082076341;GGG540U;1
74148082076341;GGG940U;11
74148082076341;KK780K;1
74148082076341;Q4U43RX-ZX;1
74148082076341;V1K03RX-ZX;1
74148082076341;V6L20RX-ZX;3
74148082076341;X3GG05RX-ZX;1
74148082076341;X3GG18RX-ZX;7
74148082082451;709942-421;2
